level_0,OD,u,qpt,Upt,Uc,Um,WT,phi,Ipt,qc,ttc,ttpt,budget,objective
6,14_16,0.04409600095527788,0.0,-3.1,-0.1132288002865834,-0.08827601623925271,0.0,0.0,0.0,31.23539219500869,0.04409600095527788,10.0,20,180.56611747298408
7,14_23,0.04991773954073735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.14,0.04991773954073735,10.0,20,180.56611747298408
8,16_24,0.04728973460925272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.45,0.04728973460925272,10.0,20,180.56611747298408
9,1_24,0.05338624423289076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.84,0.05338624423289076,10.0,20,180.56611747298408
10,23_12,0.04419273241946587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.3595346194487,0.04419273241946587,10.0,20,180.56611747298408
11,23_13,0.05726785368645449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.59,0.05726785368645449,10.0,20,180.56611747298408
12,23_14,0.04991773954073735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.04991773954073735,10.0,20,180.56611747298408
13,23_24,0.05311147319471111,0.0,-3.1,-0.1159334419584133,-0.3442613509426496,0.0,0.0,0.0,133.6404653805513,0.05311147319471111,10.0,20,180.56611747298408
14,23_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.73,0.0,10.0,20,180.56611747298408
15,24_16,0.04728973460925272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.06,0.04728973460925272,10.0,20,180.56611747298408
16,24_23,0.05311147319471109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.39,0.05311147319471109,10.0,20,180.56611747298408
17,3_13,0.02357056140898342,24.83582703679771,-0.1553456070911525,-0.107071168422695,0.0,0.01224891232850348,0.1583047993965589,0.0,26.06417296320295,0.02357056140898342,0.0667,20,180.56611747298408
18,3_16,0.05194479726663886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9,0.05194479726663886,10.0,20,180.56611747298408
19,3_23,0.07378163477041134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.3,0.07378163477041134,10.0,20,180.56611747298408
20,3_24,0.03071953791624168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9,0.03071953791624168,10.0,20,180.56611747298408
21,8_24,0.03738622207017373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.2,0.03738622207017373,10.0,20,180.56611747298408
22,9_13,0.02454725727854241,33.99867672844609,-0.1645982684001124,-0.1073641771835627,0.0,0.01676798642198805,0.2228394859609439,0.0,36.00132327155391,0.02454725727854241,0.05,20,180.56611747298408
0,12_16,0.0,32.49396036444966,0.0,0.0,0.0,0.08518464970113808,0.05813850001771126,0.9232484951050073,0.0,0.0,0.0333,30,180.54727741712964
1,12_24,0.0,106.3594192521056,0.0,0.0,0.0,0.1357559620985976,0.8763824050442173,0.0,0.0,0.0,0.05,30,180.54727741712964
2,13_16,0.03543085084707559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.04,0.03543085084707559,10.0,30,180.54727741712964
3,13_23,0.05726043258375251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.9,0.05726043258375251,10.0,30,180.54727741712964
4,13_24,0.01420571244922822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.58,0.01420571244922822,10.0,30,180.54727741712964
5,14_12,0.01245209553150915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.49396036444966,0.01245209553150915,10.0,30,180.54727741712964
6,14_16,0.04408859798477972,0.0,-3.1,-0.1132265793954339,-0.05858387406283497,0.0,0.0,0.0,30.76603963555045,0.04408859798477972,10.0,30,180.54727741712964
7,14_23,0.0499103628317505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.14,0.0499103628317505,10.0,30,180.54727741712964
8,16_24,0.04728233124993943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.45,0.04728233124993943,10.0,30,180.54727741712964
9,1_24,0.05338714864771481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.84,0.05338714864771481,10.0,30,180.54727741712964
10,23_12,0.04419273212364283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.3594192521056,0.04419273212364283,10.0,30,180.54727741712964
11,23_13,0.05726043258375251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.59,0.05726043258375251,10.0,30,180.54727741712964
12,23_14,0.0499103628317505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0499103628317505,10.0,30,180.54727741712964
13,23_24,0.05310409689585516,0.0,-3.1,-0.1159312290687566,-0.3442610892755152,0.0,0.0,0.0,133.6405807478944,0.05310409689585516,10.0,30,180.54727741712964
14,23_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.73,0.0,10.0,30,180.54727741712964
